iteration	label	cosine_weight	hf_weight	score_J	lpips	arcface	ssim	psnr_db	fid	kid_raw	face_pair_count	face_pair_rate	fingerprint	status
0	baseline_mse	0.0	0.0	0.13236547171920537	0.13225255385041237	0.6769674718379974	0.8713610529899597	23.561669921875	43.17185974121094	-0.06943130493164062	10	1.0	e4326249deab5b7d370e57e6a5780e876e12556b5198af423255af79f91d01a0	success
1	cosine_only_0.0625	0.0625	0.0	0.13218452753573656	0.13206916227936744	0.6670923471450806	0.8714466273784638	23.47774257659912	44.304779052734375	-0.0684347152709961	10	1.0	57936f0c4fa62cd926aaf036411fabc2ed4c0bc4a3cf8c93fef35a9b3a48ef4a	success
2	cosine_only_0.125	0.125	0.0	0.13961851851642132	0.139502564817667	0.671704250574112	0.8644809544086456	22.894224643707275	52.53065490722656	-0.0664970874786377	10	1.0	be2626899f6bd26aa660a553b2a9bf89b5ca86314c3f4a0526ab381f94293ef8	success
3	cosine_only_0.25	0.25	0.0	0.1337356350570917	0.13362141624093055	0.6728422462940216	0.8702824890613556	23.57641487121582	47.480770111083984	-0.06832003593444824	10	1.0	efa78040ed8ae2e99a2c7aa50fe47b4c7cb8093d7feed89461d4db849aba0314	success
4	cosine_only_0.5	0.5	0.0	0.1347839394569397	0.13466663435101509	0.6632610440254212	0.8675185322761536	23.5401309967041	44.832279205322266	-0.06834220886230469	10	1.0	6eed9049fe400442c1f5a9d218efc45b016f3a39e022368ed645dde37c22cb34	success
5	hf_only_0.0625	0.0	0.0625	0.13269178344160318	0.132579804956913	0.6810648024082184	0.8710212588310242	23.733130264282227	42.28793716430664	-0.06991267204284668	10	1.0	7246e6ff1eb93b77a120a4e28d6aa61d75174cda845499ec95b4d1cd8583f28e	success
6	hf_only_0.125	0.0	0.125	0.1320155079588294	0.13190622627735138	0.692992103099823	0.8698811709880829	23.60701560974121	42.746437072753906	-0.0703423023223877	10	1.0	1eae355545af2f99a4797ac9542130f7a0f0755494fd1629b50eda19e8e21115	success
7	hf_only_0.25	0.0	0.25	0.13499991756975652	0.13488822504878045	0.6884213745594024	0.8648085415363311	23.136806869506835	45.69264602661133	-0.0686802864074707	10	1.0	da4b0a7f265af305735773bf15b69a816084eb25d5fc98b6fda451268db692c8	success
8	hf_only_0.5	0.0	0.5	0.13896059325933457	0.138842411339283	0.6643030047416687	0.8629693150520324	23.140305709838866	49.02021789550781	-0.0695955753326416	10	1.0	e2b39440bda030d3ae6f19b0e940fab1414c311ab532baed492771e116687033	success
